"movieId","userId","rating","title","genres","imdbId"
3317,140,2.0,Wonder Boys (2000),Comedy|Drama,185014
3360,140,4.0,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,91217
3408,140,3.0,Erin Brockovich (2000),Drama,195685
3451,140,4.0,Guess Who's Coming to Dinner (1967),Drama,61735
3578,140,4.0,Gladiator (2000),Action|Adventure|Drama,172495
3735,140,4.0,Serpico (1973),Crime|Drama,70666
3948,140,2.5,Meet the Parents (2000),Comedy,212338
3967,140,3.5,Billy Elliot (2000),Drama,249462
3983,140,3.0,You Can Count on Me (2000),Drama|Romance,203230
4019,140,3.0,Finding Forrester (2000),Drama,181536
4025,140,4.0,Miss Congeniality (2000),Comedy|Crime,212346
4027,140,2.0,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,190590
4034,140,4.0,Traffic (2000),Crime|Drama|Thriller,181865
4223,140,5.0,Enemy at the Gates (2001),Drama|War,215750
4226,140,3.0,Memento (2000),Mystery|Thriller,209144
4259,140,4.0,"Luzhin Defence, The (2000)",Drama|Romance,211492
4306,140,3.0,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,126029
4326,140,3.5,Mississippi Burning (1988),Crime|Drama|Thriller,95647
4447,140,3.5,Legally Blonde (2001),Comedy|Romance,250494
4448,140,3.0,"Score, The (2001)",Action|Drama,227445
4465,140,3.5,"Accused, The (1988)",Drama,94608
4623,140,4.0,Major League (1989),Comedy,97815
4677,140,4.0,Turner & Hooch (1989),Comedy|Crime,98536
4688,140,3.5,Black Robe (1991),Adventure|Drama,101465
4857,140,4.5,Fiddler on the Roof (1971),Drama|Musical,67093
4874,140,4.0,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,272152
4896,140,3.0,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,241527
4963,140,3.0,Ocean's Eleven (2001),Crime|Thriller,240772
4993,140,3.0,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,120737
4995,140,5.0,"Beautiful Mind, A (2001)",Drama|Romance,268978
5015,140,4.0,Monster's Ball (2001),Drama|Romance,285742
5064,140,4.0,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,245844
5266,140,3.0,Panic Room (2002),Thriller,258000
5291,140,1.0,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,42876
5316,140,3.0,Enigma (2001),Romance|Thriller,157583
5349,140,3.5,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,145487
5377,140,3.5,About a Boy (2002),Comedy|Drama|Romance,276751
5388,140,3.0,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,278504
5445,140,3.0,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,181689
5446,140,3.0,Rabbit-Proof Fence (2002),Adventure|Drama,252444
5464,140,4.0,Road to Perdition (2002),Crime|Drama,257044
5747,140,3.0,Gallipoli (1981),Drama|War,82432
5791,140,3.0,Frida (2002),Drama|Romance,120679
5812,140,2.5,Far from Heaven (2002),Drama|Romance,297884
5899,140,3.0,Zulu (1964),Action|Drama|War,58777
5952,140,4.0,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261
5971,140,1.0,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,96283
5989,140,4.0,Catch Me If You Can (2002),Crime|Drama,264464
5995,140,3.0,"Pianist, The (2002)",Drama|War,253474
6218,140,3.0,Bend It Like Beckham (2002),Comedy|Drama|Romance,286499
6281,140,3.0,Phone Booth (2002),Drama|Thriller,183649
6297,140,3.0,Holes (2003),Adventure|Children|Comedy|Mystery,311289
6299,140,3.0,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,301727
6373,140,3.5,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,315327
6377,140,4.0,Finding Nemo (2003),Adventure|Animation|Children|Comedy,266543
6378,140,5.0,"Italian Job, The (2003)",Action|Crime,317740
6385,140,3.5,Whale Rider (2002),Drama,298228
6539,140,3.5,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,325980
6565,140,3.5,Seabiscuit (2003),Drama,329575
6669,140,1.0,Ikiru (1952),Drama,44741
6708,140,3.5,Matchstick Men (2003),Comedy|Crime|Drama,325805
6753,140,3.5,Secondhand Lions (2003),Children|Comedy|Drama,327137
6787,140,4.0,All the President's Men (1976),Drama|Thriller,74119
6870,140,3.5,Mystic River (2003),Crime|Drama|Mystery,327056
6874,140,2.0,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,266697
7018,140,5.0,Presumed Innocent (1990),Crime|Drama|Thriller,100404
7153,140,5.0,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,167260
7158,140,3.0,House of Sand and Fog (2003),Drama,315983
7162,140,4.5,Cold Mountain (2003),Drama|Romance|War,159365
8207,140,4.0,"Day of the Jackal, The (1973)",Crime|Thriller,69947
8961,140,4.5,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,317705
8970,140,3.5,Finding Neverland (2004),Drama,308644
30707,140,4.5,Million Dollar Baby (2004),Drama,405159
30749,140,3.0,Hotel Rwanda (2004),Drama|War,395169
30812,140,3.5,"Aviator, The (2004)",Drama,338751
33166,140,4.5,Crash (2004),Crime|Drama,375679
33493,140,4.0,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,121766
33660,140,4.0,Cinderella Man (2005),Drama|Romance,352248
36529,140,3.0,Lord of War (2005),Action|Crime|Drama|Thriller|War,399295
37733,140,3.5,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,399146
39292,140,3.5,"Good Night, and Good Luck. (2005)",Crime|Drama,433383
40583,140,4.0,Syriana (2005),Drama|Thriller,365737
41566,140,4.0,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,363771
41997,140,3.5,Munich (2005),Action|Crime|Drama|Thriller,408306
48516,140,3.0,"Departed, The (2006)",Crime|Drama|Thriller,407887
49530,140,4.0,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,450259
1,141,4.0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,114709
47,141,3.0,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,114369
104,141,3.5,Happy Gilmore (1996),Comedy,116483
107,141,3.5,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,117110
110,141,3.5,Braveheart (1995),Action|Drama|War,112573
150,141,3.5,Apollo 13 (1995),Adventure|Drama|IMAX,112384
260,141,4.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759
296,141,4.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912
317,141,3.5,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,111070
318,141,4.0,"Shawshank Redemption, The (1994)",Crime|Drama,111161
356,141,4.0,Forrest Gump (1994),Comedy|Drama|Romance|War,109830
364,141,4.0,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357
480,141,3.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,107290
500,141,3.0,Mrs. Doubtfire (1993),Comedy|Drama,107614
588,141,4.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639
673,141,4.0,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,117705
780,141,3.0,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,116629
852,141,2.5,Tin Cup (1996),Comedy|Drama|Romance,117918
858,141,2.5,"Godfather, The (1972)",Crime|Drama,68646
1196,141,3.0,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,80684
1197,141,3.5,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,93779
1198,141,3.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,82971
1210,141,4.5,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,86190
1270,141,2.5,Back to the Future (1985),Adventure|Comedy|Sci-Fi,88763
1291,141,2.5,Indiana Jones and the Last Crusade (1989),Action|Adventure,97576
1485,141,2.5,Liar Liar (1997),Comedy,119528
1580,141,3.5,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,119654
1653,141,4.0,Gattaca (1997),Drama|Sci-Fi|Thriller,119177
1682,141,3.0,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,120382
1704,141,3.5,Good Will Hunting (1997),Drama|Romance,119217
1732,141,4.0,"Big Lebowski, The (1998)",Comedy|Crime,118715
1917,141,3.0,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,120591
2028,141,4.0,Saving Private Ryan (1998),Action|Drama|War,120815
2355,141,4.0,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,120623
2502,141,4.0,Office Space (1999),Comedy|Crime,151804
2571,141,3.5,"Matrix, The (1999)",Action|Sci-Fi|Thriller,133093
2694,141,3.0,Big Daddy (1999),Comedy,142342
2700,141,3.0,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,158983
2706,141,3.0,American Pie (1999),Comedy|Romance,163651
2716,141,3.5,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,87332
2804,141,3.0,"Christmas Story, A (1983)",Children|Comedy,85334
2959,141,5.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523
3052,141,3.5,Dogma (1999),Adventure|Comedy|Fantasy,120655
3114,141,4.5,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,120363
3147,141,3.5,"Green Mile, The (1999)",Crime|Drama,120689
3175,141,4.0,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,177789
3489,141,4.0,Hook (1991),Adventure|Comedy|Fantasy,102057
3552,141,5.0,Caddyshack (1980),Comedy,80487
3578,141,5.0,Gladiator (2000),Action|Adventure|Drama,172495
3948,141,3.0,Meet the Parents (2000),Comedy,212338
3988,141,2.0,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,170016
4025,141,2.5,Miss Congeniality (2000),Comedy|Crime,212346
4027,141,4.5,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,190590
4226,141,3.0,Memento (2000),Mystery|Thriller,209144
4306,141,4.0,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,126029
4447,141,2.5,Legally Blonde (2001),Comedy|Romance,250494
4816,141,3.5,Zoolander (2001),Comedy,196229
4896,141,3.0,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,241527
4963,141,4.0,Ocean's Eleven (2001),Crime|Thriller,240772
4973,141,3.5,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,211915
4979,141,3.5,"Royal Tenenbaums, The (2001)",Comedy|Drama,265666
4993,141,4.0,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,120737
5445,141,4.0,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,181689
5459,141,3.0,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,120912
5502,141,3.5,Signs (2002),Horror|Sci-Fi|Thriller,286106
5618,141,4.5,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,245429
5952,141,3.5,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261
5989,141,3.0,Catch Me If You Can (2002),Crime|Drama,264464
5991,141,3.5,Chicago (2002),Comedy|Crime|Drama|Musical,299658
6373,141,3.0,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,315327
6377,141,4.5,Finding Nemo (2003),Adventure|Animation|Children|Comedy,266543
6539,141,4.0,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,325980
6863,141,3.0,School of Rock (2003),Comedy|Musical,332379
6874,141,3.0,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,266697
7147,141,4.5,Big Fish (2003),Drama|Fantasy|Romance,319061
7153,141,4.0,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,167260
7438,141,3.0,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,378194
8360,141,2.5,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,298148
8368,141,4.0,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,304141
8641,141,4.5,Anchorman: The Legend of Ron Burgundy (2004),Comedy,357413
8784,141,3.0,Garden State (2004),Comedy|Drama|Romance,333766
8874,141,4.0,Shaun of the Dead (2004),Comedy|Horror,365748
8961,141,4.5,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,317705
32587,141,2.5,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,401792
33493,141,2.0,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,121766
34162,141,3.5,Wedding Crashers (2005),Comedy|Romance,396269
35836,141,3.5,"40-Year-Old Virgin, The (2005)",Comedy|Romance,405422
40815,141,4.5,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,330373
46976,141,5.0,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,420223
48516,141,3.0,"Departed, The (2006)",Crime|Drama|Thriller,407887
50872,141,3.0,Ratatouille (2007),Animation|Children|Drama,382932
51255,141,5.0,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,425112
54286,141,3.5,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,440963
54503,141,3.0,Superbad (2007),Comedy,829482
56174,141,3.5,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,480249
56367,141,3.0,Juno (2007),Comedy|Drama|Romance,467406
58559,141,5.0,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,468569
60069,141,5.0,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,910970
68954,141,5.0,Up (2009),Adventure|Animation|Children|Drama,1049413
69122,141,3.5,"Hangover, The (2009)",Comedy|Crime,1119646
69757,141,3.0,(500) Days of Summer (2009),Comedy|Drama|Romance,1022603
71535,141,3.5,Zombieland (2009),Action|Comedy|Horror,1156398
72998,141,2.5,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,499549
80463,141,5.0,"Social Network, The (2010)",Drama,1285016
91500,141,3.5,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,1392170
91529,141,4.0,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,1345836
99114,141,5.0,Django Unchained (2012),Action|Drama|Western,1853728
109487,141,5.0,Interstellar (2014),Sci-Fi|IMAX,816692
139385,141,4.0,The Revenant (2015),Adventure|Drama,1663202
34,142,4.0,Babe (1995),Children|Drama,112431
36,142,4.0,Dead Man Walking (1995),Crime|Drama,112818
47,142,4.0,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,114369
50,142,5.0,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,114814
150,142,5.0,Apollo 13 (1995),Adventure|Drama|IMAX,112384
161,142,5.0,Crimson Tide (1995),Drama|Thriller|War,112740
296,142,5.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912
337,142,4.0,What's Eating Gilbert Grape (1993),Drama,108550
349,142,3.0,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,109444
356,142,4.0,Forrest Gump (1994),Comedy|Drama|Romance|War,109830
364,142,4.0,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357
377,142,4.0,Speed (1994),Action|Romance|Thriller,111257
380,142,4.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503
440,142,4.0,Dave (1993),Comedy|Romance,106673
457,142,4.0,"Fugitive, The (1993)",Thriller,106977
474,142,4.0,In the Line of Fire (1993),Action|Thriller,107206
480,142,3.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,107290
508,142,4.0,Philadelphia (1993),Drama,107818
527,142,5.0,Schindler's List (1993),Drama|War,108052
588,142,5.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639
589,142,3.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi,103064
590,142,4.0,Dances with Wolves (1990),Adventure|Drama|Western,99348
592,142,3.0,Batman (1989),Action|Crime|Thriller,96895
593,142,5.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926
595,142,4.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414
356,143,5.0,Forrest Gump (1994),Comedy|Drama|Romance|War,109830
500,143,3.0,Mrs. Doubtfire (1993),Comedy|Drama,107614
597,143,3.0,Pretty Woman (1990),Comedy|Romance,100405
1136,143,1.0,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,71853
1307,143,2.0,When Harry Met Sally... (1989),Comedy|Romance,98635
1721,143,4.0,Titanic (1997),Drama|Romance,120338
2706,143,4.5,American Pie (1999),Comedy|Romance,163651
3421,143,1.0,Animal House (1978),Comedy,77975
3526,143,3.0,Parenthood (1989),Comedy|Drama,98067
3793,143,4.5,X-Men (2000),Action|Adventure|Sci-Fi,120903
4306,143,5.0,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,126029
4447,143,5.0,Legally Blonde (2001),Comedy|Romance,250494
6377,143,4.0,Finding Nemo (2003),Adventure|Animation|Children|Comedy,266543
6539,143,3.0,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,325980
6944,143,4.0,Father of the Bride (1991),Comedy,101862
7444,143,5.0,13 Going on 30 (2004),Comedy|Fantasy|Romance,337563
8533,143,4.0,"Notebook, The (2004)",Drama|Romance,332280
8827,143,5.0,"Bill Cosby, Himself (1983)",Comedy|Documentary,83652
54503,143,1.0,Superbad (2007),Comedy,829482
60069,143,2.0,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,910970
68954,143,5.0,Up (2009),Adventure|Animation|Children|Drama,1049413
69122,143,5.0,"Hangover, The (2009)",Comedy|Crime,1119646
69757,143,5.0,(500) Days of Summer (2009),Comedy|Drama|Romance,1022603
71535,143,1.0,Zombieland (2009),Action|Comedy|Horror,1156398
79132,143,2.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666
79702,143,1.0,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,446029
101142,143,4.0,"Croods, The (2013)",Adventure|Animation|Comedy,481499
1,144,3.5,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,114709
2,144,3.0,Jumanji (1995),Adventure|Children|Fantasy,113497
17,144,4.0,Sense and Sensibility (1995),Drama|Romance,114388
25,144,3.0,Leaving Las Vegas (1995),Drama|Romance,113627
32,144,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,114746
34,144,3.0,Babe (1995),Children|Drama,112431
39,144,3.5,Clueless (1995),Comedy|Romance,112697
47,144,4.5,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,114369
110,144,4.5,Braveheart (1995),Action|Drama|War,112573
150,144,3.0,Apollo 13 (1995),Adventure|Drama|IMAX,112384
153,144,3.0,Batman Forever (1995),Action|Adventure|Comedy|Crime,112462
223,144,4.0,Clerks (1994),Comedy,109445
288,144,4.0,Natural Born Killers (1994),Action|Crime|Thriller,110632
296,144,4.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912
337,144,4.0,What's Eating Gilbert Grape (1993),Drama,108550
356,144,4.0,Forrest Gump (1994),Comedy|Drama|Romance|War,109830
357,144,4.0,Four Weddings and a Funeral (1994),Comedy|Romance,109831
364,144,4.5,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357
377,144,3.5,Speed (1994),Action|Romance|Thriller,111257
380,144,3.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503
410,144,3.0,Addams Family Values (1993),Children|Comedy|Fantasy,106220
440,144,3.0,Dave (1993),Comedy|Romance,106673
475,144,4.5,In the Name of the Father (1993),Drama,107207
480,144,3.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,107290
500,144,3.0,Mrs. Doubtfire (1993),Comedy|Drama,107614
527,144,3.5,Schindler's List (1993),Drama|War,108052
539,144,3.0,Sleepless in Seattle (1993),Comedy|Drama|Romance,108160
541,144,3.0,Blade Runner (1982),Action|Sci-Fi|Thriller,83658
552,144,4.0,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,108333
586,144,3.0,Home Alone (1990),Children|Comedy,99785
587,144,3.5,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,99653
588,144,4.5,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639
589,144,2.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi,103064
590,144,5.0,Dances with Wolves (1990),Adventure|Drama|Western,99348
592,144,3.5,Batman (1989),Action|Crime|Thriller,96895
593,144,4.5,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926
597,144,3.0,Pretty Woman (1990),Comedy|Romance,100405
648,144,3.5,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,117060
733,144,4.0,"Rock, The (1996)",Action|Adventure|Thriller,117500
736,144,3.0,Twister (1996),Action|Adventure|Romance|Thriller,117998
778,144,4.0,Trainspotting (1996),Comedy|Crime|Drama,117951
780,144,2.5,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,116629
832,144,3.5,Ransom (1996),Crime|Thriller,117438
1028,144,4.5,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,58331
1035,144,4.5,"Sound of Music, The (1965)",Musical|Romance,59742
1059,144,4.5,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,117509
1079,144,4.0,"Fish Called Wanda, A (1988)",Comedy|Crime,95159
1193,144,4.0,One Flew Over the Cuckoo's Nest (1975),Drama,73486
1214,144,3.0,Alien (1979),Horror|Sci-Fi,78748
1246,144,3.0,Dead Poets Society (1989),Drama,97165
1291,144,4.0,Indiana Jones and the Last Crusade (1989),Action|Adventure,97576
1393,144,4.0,Jerry Maguire (1996),Drama|Romance,116695
1407,144,4.0,Scream (1996),Comedy|Horror|Mystery|Thriller,117571
1485,144,3.0,Liar Liar (1997),Comedy,119528
1573,144,3.0,Face/Off (1997),Action|Crime|Drama|Thriller,119094
1580,144,3.5,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,119654
1682,144,2.5,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,120382
1917,144,2.5,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,120591
1923,144,3.0,There's Something About Mary (1998),Comedy|Romance,129387
1961,144,3.0,Rain Man (1988),Drama,95953
2028,144,3.5,Saving Private Ryan (1998),Action|Drama|War,120815
2054,144,3.0,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,97523
2115,144,4.0,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,87469
2329,144,5.0,American History X (1998),Crime|Drama,120586
2355,144,3.5,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,120623
2396,144,3.5,Shakespeare in Love (1998),Comedy|Drama|Romance,138097
2571,144,4.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller,133093
2700,144,3.5,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,158983
2706,144,4.0,American Pie (1999),Comedy|Romance,163651
2710,144,3.5,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,185937
2728,144,3.5,Spartacus (1960),Action|Drama|Romance|War,54331
2762,144,4.0,"Sixth Sense, The (1999)",Drama|Horror|Mystery,167404
2959,144,4.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523
2987,144,3.0,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,96438
3114,144,3.0,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,120363
3147,144,4.0,"Green Mile, The (1999)",Crime|Drama,120689
3408,144,3.5,Erin Brockovich (2000),Drama,195685
3578,144,4.0,Gladiator (2000),Action|Adventure|Drama,172495
3996,144,4.5,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,190332
4027,144,3.5,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,190590
4226,144,5.0,Memento (2000),Mystery|Thriller,209144
4306,144,5.0,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,126029
4326,144,3.5,Mississippi Burning (1988),Crime|Drama|Thriller,95647
4973,144,4.0,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,211915
4979,144,3.5,"Royal Tenenbaums, The (2001)",Comedy|Drama,265666
4993,144,4.5,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,120737
5377,144,3.0,About a Boy (2002),Comedy|Drama|Romance,276751
5618,144,4.0,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,245429
5669,144,3.5,Bowling for Columbine (2002),Documentary,310793
5952,144,4.5,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261
6218,144,3.5,Bend It Like Beckham (2002),Comedy|Drama|Romance,286499
6377,144,5.0,Finding Nemo (2003),Adventure|Animation|Children|Comedy,266543
6539,144,5.0,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,325980
6591,144,3.5,"Magdalene Sisters, The (2002)",Drama,318411
6953,144,4.0,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,315733
7153,144,4.5,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,167260
8360,144,5.0,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,298148
8368,144,4.0,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,304141
8622,144,3.5,Fahrenheit 9/11 (2004),Documentary,361596
1,145,5.0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,114709
50,145,5.0,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,114814
111,145,4.0,Taxi Driver (1976),Crime|Drama|Thriller,75314
150,145,3.0,Apollo 13 (1995),Adventure|Drama|IMAX,112384
153,145,3.0,Batman Forever (1995),Action|Adventure|Comedy|Crime,112462
161,145,4.0,Crimson Tide (1995),Drama|Thriller|War,112740
296,145,4.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912
300,145,3.0,Quiz Show (1994),Drama,110932
316,145,2.0,Stargate (1994),Action|Adventure|Sci-Fi,111282
318,145,3.0,"Shawshank Redemption, The (1994)",Crime|Drama,111161
329,145,3.0,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280
339,145,3.0,While You Were Sleeping (1995),Comedy|Romance,114924
380,145,3.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503
588,145,4.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639
590,145,4.0,Dances with Wolves (1990),Adventure|Drama|Western,99348
592,145,3.0,Batman (1989),Action|Crime|Thriller,96895
595,145,4.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414
32,146,5.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,114746
410,146,3.5,Addams Family Values (1993),Children|Comedy|Fantasy,106220
830,146,4.0,"First Wives Club, The (1996)",Comedy,116313
